,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m\/s),total_precipitation (mm of water equivalent)
2023-05-08 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.96,3.58,0.0
2023-05-08 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.43,3.65,0.0
2023-05-08 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.69,3.78,0.0
2023-05-08 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.05,3.71,0.0
2023-05-08 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.97,2.69,0.0
2023-05-08 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.13,2.12,0.0
2023-05-08 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.24,2.06,0.0
2023-05-08 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.21,2.42,0.0
2023-05-08 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.75,3.16,0.0
2023-05-08 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.39,3.78,0.0
2023-05-09 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.68,4.1,0.0
2023-05-09 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.63,3.83,0.0
2023-05-09 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.25,3.57,0.0
2023-05-09 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.47,3.82,0.0
2023-05-09 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.71,4.22,0.0
2023-05-09 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.79,3.93,0.0
2023-05-09 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.89,2.68,0.0
2023-05-09 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.92,3.15,0.0
2023-05-09 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.0,2.81,0.0
2023-05-09 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.66,2.67,0.0
2023-05-09 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.31,2.55,0.0
2023-05-09 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.13,2.06,0.0
2023-05-09 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.39,1.84,0.0
2023-05-09 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.54,1.65,0.0
2023-05-09 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.98,1.09,0.0
2023-05-09 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.35,0.9,0.0
2023-05-09 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.13,1.9,0.0
2023-05-09 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.11,3.24,0.0
2023-05-09 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.99,3.26,0.0
2023-05-09 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.54,2.88,0.0
2023-05-09 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.8,2.23,0.0
2023-05-09 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.18,2.0,0.0
2023-05-09 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.37,2.09,0.0
2023-05-09 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.29,2.19,0.0
2023-05-10 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.82,2.22,0.0
2023-05-10 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.51,2.06,0.0
2023-05-10 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.65,1.71,0.0
2023-05-10 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.12,1.56,0.0
2023-05-10 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.82,1.74,0.0
2023-05-10 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.23,1.7,0.0
2023-05-10 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.89,1.53,0.0
2023-05-10 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.56,1.13,0.0
2023-05-10 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.04,0.66,0.0
2023-05-10 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.41,0.82,0.0
2023-05-10 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.76,0.83,0.0
2023-05-10 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.73,0.9,0.0
2023-05-10 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.36,1.35,0.0
2023-05-10 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.34,1.77,0.0
2023-05-10 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.75,1.97,0.0
2023-05-10 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.18,1.85,0.0
2023-05-10 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.53,2.04,0.0
2023-05-10 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.66,2.12,0.0
2023-05-10 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.02,3.06,0.0
2023-05-10 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.89,3.42,0.0
2023-05-10 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.5,3.4,0.0
2023-05-10 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.5,3.3,0.0
2023-05-10 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.82,3.34,0.0
2023-05-10 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.75,3.47,0.0
2023-05-11 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.28,3.46,0.0
2023-05-11 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.48,3.38,0.0
2023-05-11 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.02,3.33,0.0
2023-05-11 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.85,3.11,0.0
2023-05-11 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.28,2.75,0.0
2023-05-11 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.38,2.58,0.0
2023-05-11 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.76,2.29,0.0
2023-05-11 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.54,2.76,0.0
2023-05-11 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.55,2.25,0.0
2023-05-11 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.23,2.35,0.0
2023-05-11 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.54,2.42,0.0
2023-05-11 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.74,2.13,0.0
2023-05-11 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.41,2.03,0.0
2023-05-11 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.0,2.5,0.0
2023-05-11 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.73,2.93,0.0
2023-05-11 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.35,3.5,0.0
2023-05-11 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.62,3.62,0.0
2023-05-11 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.92,3.25,0.0
2023-05-11 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.07,2.65,0.0
2023-05-11 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.54,2.82,0.0
2023-05-11 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.77,3.14,0.0
2023-05-11 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.03,3.24,0.0
2023-05-11 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.88,3.35,0.0
2023-05-11 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.46,3.53,0.0
2023-05-12 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.08,3.49,0.0
2023-05-12 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.45,3.52,0.0
2023-05-12 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.97,3.49,0.0
2023-05-12 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.41,3.42,0.0
2023-05-12 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.89,3.22,0.0
2023-05-12 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.27,3.12,0.0
2023-05-12 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.98,2.89,0.0
2023-05-12 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.19,2.73,0.0
2023-05-12 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.46,2.17,0.0
2023-05-12 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.58,1.9,0.0
2023-05-12 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.47,1.98,0.0
2023-05-12 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.32,2.08,0.0
2023-05-12 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.72,2.28,0.0
2023-05-12 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,25.75,2.85,0.0
2023-05-12 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,26.13,3.05,0.0
2023-05-12 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,26.39,3.49,0.0
2023-05-12 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,25.82,3.39,0.0
2023-05-12 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,25.69,2.88,0.0
2023-05-12 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,25.54,3.16,0.0
2023-05-12 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,25.17,3.15,0.0
2023-05-12 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.76,3.26,0.0
2023-05-12 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.27,3.35,0.0
2023-05-12 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.83,3.49,0.0
2023-05-12 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.97,3.67,0.0
2023-05-13 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.62,3.85,0.0
2023-05-13 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.34,4.11,0.0
2023-05-13 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.12,4.24,0.0
2023-05-13 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.88,3.87,0.0
2023-05-13 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.55,3.3,0.0
2023-05-13 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.0,2.95,0.0
2023-05-13 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.54,2.22,0.0
2023-05-13 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.39,2.14,0.0
2023-05-13 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.93,1.94,0.0
2023-05-13 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.91,2.0,0.0
2023-05-13 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.85,2.43,0.0
2023-05-13 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.62,2.35,0.0
2023-05-13 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.78,1.86,0.0
2023-05-13 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.0,1.42,0.0
2023-05-13 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.36,1.85,0.0
2023-05-13 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.53,2.43,0.0
2023-05-13 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.42,2.93,0.0
2023-05-13 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.14,2.83,0.0
2023-05-13 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.94,2.44,0.0
2023-05-13 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.87,2.28,0.0
2023-05-13 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.08,2.86,0.0
2023-05-13 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.87,3.11,0.0
2023-05-13 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.6,3.62,0.0
2023-05-13 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.73,4.46,0.0
2023-05-14 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.04,4.98,0.0
2023-05-14 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.18,5.27,0.0
2023-05-14 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.63,5.58,0.0
2023-05-14 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.55,5.66,0.0
2023-05-14 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.67,5.34,0.0
2023-05-14 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.83,5.0,0.0
2023-05-14 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.94,3.42,0.0
2023-05-14 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.95,3.26,0.0
2023-05-14 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.55,2.78,0.0
2023-05-14 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.2,2.81,0.0
2023-05-14 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.71,2.26,0.0
2023-05-14 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.99,1.92,0.0
2023-05-14 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.38,1.68,0.0
2023-05-14 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.86,1.69,0.0
2023-05-14 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.55,2.01,0.0
2023-05-14 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.97,2.09,0.0
2023-05-14 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.45,1.99,0.0
2023-05-14 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.71,1.96,0.0
2023-05-14 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.01,1.26,0.0
2023-05-14 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.68,1.14,0.0
2023-05-14 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.93,0.9,0.0
2023-05-14 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.66,1.06,0.0
2023-05-14 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.63,1.35,0.0
2023-05-14 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.28,2.38,0.0
2023-05-15 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.93,3.19,0.0
2023-05-15 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.02,3.81,0.0
2023-05-15 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.63,4.04,0.0
2023-05-15 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.11,4.1,0.0
2023-05-15 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.45,3.59,0.0
2023-05-15 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.81,3.08,0.0
2023-05-15 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.93,2.54,0.0
2023-05-15 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.1,2.64,0.0
2023-05-15 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.71,2.4,0.0
2023-05-15 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.83,2.18,0.0
2023-05-15 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.07,2.22,0.0
2023-05-15 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.08,2.94,0.0
2023-05-15 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.87,3.55,0.0
2023-05-15 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.73,3.91,0.0
2023-05-15 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.36,4.04,0.0
2023-05-15 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.07,4.31,0.0
2023-05-15 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.26,4.65,0.0
2023-05-15 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.79,4.71,0.0
2023-05-15 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.72,4.14,0.0
2023-05-15 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.68,4.16,0.0
2023-05-15 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.83,4.52,0.0
2023-05-15 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.68,4.81,0.0
2023-05-15 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.75,4.84,0.0
2023-05-15 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.62,5.12,0.0
2023-05-16 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.17,5.29,0.0
2023-05-16 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.29,5.12,0.0
2023-05-16 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.09,4.89,0.0
2023-05-16 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.64,4.7,0.0
2023-05-16 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.18,4.52,0.0
2023-05-16 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.59,4.24,0.0
2023-05-16 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.73,3.35,0.0
2023-05-16 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.63,3.46,0.0
2023-05-16 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.98,3.17,0.0
2023-05-16 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.24,3.45,0.0
2023-05-16 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.79,3.44,0.0
2023-05-16 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.5,3.44,0.0
2023-05-16 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.23,4.0,0.0
2023-05-16 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.44,4.73,0.0
2023-05-16 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.01,5.34,0.0
2023-05-16 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.35,5.87,0.0
2023-05-16 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.61,5.97,0.0
2023-05-16 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.59,5.98,0.0
2023-05-16 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.29,5.05,0.0
2023-05-16 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.78,4.21,0.0
2023-05-16 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.23,3.83,0.0
2023-05-16 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.02,4.21,0.0
2023-05-16 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.01,4.66,0.0
2023-05-16 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.16,4.5,0.0
2023-05-17 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.55,4.07,0.0
2023-05-17 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.96,3.72,0.0
2023-05-17 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.73,3.52,0.0
2023-05-17 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.52,4.24,0.0
2023-05-17 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.09,5.82,0.0
2023-05-17 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.78,6.46,0.0
2023-05-17 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.86,6.03,0.0
2023-05-17 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.32,6.51,0.0
2023-05-17 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.02,6.61,0.0
2023-05-17 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.03,6.6,0.0
2023-05-17 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.33,6.23,0.0
2023-05-17 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.41,5.76,0.0
2023-05-17 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.93,5.67,0.0
2023-05-17 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.42,5.46,0.0
2023-05-17 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.89,5.42,0.0
2023-05-17 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.01,5.63,0.0
2023-05-17 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.93,5.83,0.0
2023-05-17 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.81,5.8,0.0
2023-05-17 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.91,5.43,0.0
2023-05-17 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.38,4.97,0.0
2023-05-17 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.54,4.35,0.0
2023-05-17 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.74,4.23,0.0
2023-05-17 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.79,4.27,0.0
2023-05-17 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.45,4.48,0.0
2023-05-18 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.12,4.42,0.0
2023-05-18 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.12,4.23,0.0
2023-05-18 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.64,4.03,0.0
2023-05-18 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.21,3.64,0.0
2023-05-18 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.68,3.14,0.0
2023-05-18 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.07,3.08,0.0
2023-05-18 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.44,3.07,0.0
2023-05-18 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.7,3.18,0.0
2023-05-18 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.8,3.21,0.0
2023-05-18 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.62,2.99,0.0
2023-05-18 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.37,2.72,0.0
2023-05-18 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.93,2.68,0.0
2023-05-18 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.22,2.87,0.0
2023-05-18 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.69,3.32,0.0
2023-05-18 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.81,3.83,0.0
2023-05-18 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.13,4.25,0.0
2023-05-18 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.32,4.58,0.0
2023-05-18 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.66,4.72,0.0
2023-05-18 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.0,4.25,0.0
2023-05-18 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.58,4.58,0.0
2023-05-18 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.26,4.39,0.0
2023-05-18 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.94,4.17,0.0
2023-05-18 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.88,3.91,0.0
2023-05-18 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.44,3.84,0.0
2023-05-19 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.28,3.78,0.0
2023-05-19 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.95,3.61,0.0
2023-05-19 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.09,3.59,0.0
2023-05-19 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.97,3.51,0.0
2023-05-19 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.9,3.24,0.0
2023-05-19 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.61,3.28,0.0
2023-05-19 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.33,2.58,0.0
2023-05-19 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.64,2.95,0.0
2023-05-19 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.67,3.38,0.0
2023-05-19 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.78,3.83,0.0
2023-05-19 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.82,4.36,0.0
2023-05-19 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.82,4.78,0.0
2023-05-19 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.46,4.99,0.0
2023-05-19 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.87,5.55,0.0
2023-05-19 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.98,5.9,0.0
2023-05-19 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.04,6.06,0.0
2023-05-19 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.89,6.66,0.0
2023-05-19 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.57,6.46,0.0
2023-05-19 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.68,4.99,0.0
2023-05-19 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.08,4.93,0.0
2023-05-19 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.31,4.53,0.0
2023-05-19 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.65,4.16,0.0
2023-05-19 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.45,3.95,0.0
